date,constant,rolling_20d,rolling_60d,ewma_0.94,garch,egarch,gjr
2023-04-25,0.5183461993097186,0.3547681199854756,0.47079056068973363,0.395386899858189,0.4576430626000159,0.4290292050608315,0.4622292547994938
2023-04-26,0.5182494252695724,0.36977031634617474,0.4682472908476636,0.3989522987053342,0.499518242888463,0.4703424142036388,0.4660302086165142
2023-04-27,0.5178272239374636,0.3694380100699134,0.46814402912438946,0.3871216225145629,0.46547207208873376,0.4316463995553004,0.45903414655538705
2023-04-28,0.5179574985241459,0.39018704078218047,0.47235775358728815,0.4019313852985476,0.529787351017338,0.49315549858014884,0.47076300310275254
2023-04-29,0.5175366604394805,0.39104048720938317,0.472547264937463,0.3900848967155666,0.47309357088768933,0.4472283218806641,0.46208427334871194
2023-04-30,0.5171128104853062,0.3892994822723023,0.47094684743539783,0.3783968598970987,0.45921845333361716,0.4216956841284258,0.458454501393447
2023-05-01,0.516687034639125,0.3516597180723764,0.46962520095475907,0.3668793114818399,0.4555214066186801,0.4024182983059051,0.4565082316773843
2023-05-02,0.5169019255005803,0.3700984974825358,0.4777858073873831,0.38856813468261064,0.5371721094337352,0.5928935715319924,0.577570673836845
2023-05-03,0.5166584331838386,0.3800873102664992,0.46714141688824734,0.38545097046376786,0.4945373009303673,0.513007025469762,0.4979718500196274
2023-05-04,0.5162888651266143,0.3812414744939998,0.4672274110854592,0.3763095287758875,0.46675098419280425,0.46301417205882744,0.4667509227927629
2023-05-05,0.5158770220538506,0.38096210192580143,0.4676944069176818,0.36546457094618007,0.4545468631750581,0.4363627009884846,0.4575645717137034
2023-05-06,0.5156863916761746,0.39192792439022156,0.46922016517167453,0.36622058528236495,0.481901266513731,0.4580331225204068,0.45871076499325847
2023-05-07,0.5154427763008653,0.39845496107384826,0.47142102747372966,0.3646163492510632,0.4826713678558061,0.5040159961594745,0.49131015677169115
2023-05-08,0.5151158904835618,0.3894292727455027,0.4698950606905723,0.3586465133655627,0.4708086586893321,0.4949212701095342,0.4835753556515875
2023-05-09,0.5149747860043957,0.3777741314138204,0.4534670945290482,0.3629266527517104,0.49449143709700083,0.5417289486353037,0.51945635273989
2023-05-10,0.5145569759345107,0.3336241080954191,0.4527361699001438,0.3519057425349759,0.4596103058660414,0.45432694032057347,0.4726754899280258
2023-05-11,0.5141402250751383,0.32665509694646017,0.45165395373831385,0.34122496788666684,0.4511063377029296,0.4159211760578634,0.45705105396093343
2023-05-12,0.5139183940893889,0.3130325361362133,0.4316224412044281,0.3421842188265072,0.4785532082177317,0.49524798277822124,0.49500123269318114
2023-05-13,0.51352184798571,0.3045634351389872,0.3910963839299112,0.33295605160088043,0.4587561429989402,0.45734430055259245,0.4687133575076522
2023-05-14,0.5131076133099077,0.3036145014238149,0.3887490305407163,0.3228271225887459,0.4508229786766971,0.41512176400631606,0.4556772005561772
2023-05-15,0.5127078553165076,0.3045245050594705,0.38728216820339845,0.3137148912519406,0.450582190947358,0.40776858566168184,0.4518425587480264
2023-05-16,0.5123358399315507,0.2873894965764247,0.3838963702497643,0.30650233134534355,0.4542769364468172,0.413694895371555,0.45140468438391335
2023-05-17,0.5119359167604268,0.2868187723193555,0.3315939505714987,0.2980015957367867,0.4517777879485766,0.4153562277878348,0.4529837234184367
2023-05-18,0.5116001583999868,0.2543086105784829,0.330863486027237,0.2935805200232348,0.4594485779726396,0.4253478321086927,0.45276235085587346
2023-05-19,0.5113535346770581,0.26151760094066057,0.3233021266318044,0.29577710866452345,0.47601416669472196,0.48942753188105703,0.48733418004900375
2023-05-20,0.5109474671855011,0.26251073277585235,0.32278066777211234,0.2868893591261372,0.45515576362734744,0.43480737565324934,0.46177582162902664
2023-05-21,0.5105736652282239,0.26607813781990913,0.3218422576121398,0.2802965924063986,0.4544478902123889,0.4242098343574333,0.45436124964671526
2023-05-22,0.5102384893334885,0.23233475931242592,0.31683796106322676,0.2770429510220476,0.4612858224424822,0.45625081781524646,0.46780490527006835
2023-05-23,0.5098390736362117,0.2169179945706668,0.3070553399736024,0.26897628077806013,0.43809687017699606,0.41110813624544595,0.443312913128891
2023-05-24,0.5095146146147816,0.21940081686762108,0.30246159018258106,0.2663601964925399,0.44681450087476854,0.41932268929478766,0.4423605346791591
2023-05-25,0.5095209846410858,0.24337027475739675,0.30981369960556654,0.28789118201750247,0.5020332347618437,0.5429532240407181,0.5312327540339908
2023-05-26,0.5091307345625339,0.22294115021197397,0.30761597287506875,0.279900492995926,0.4553858722278677,0.46041878244730167,0.46957923428568366
2023-05-27,0.5087642114941909,0.2202435015579841,0.3019084260314029,0.2737118325640927,0.4447841467866887,0.43127315220608947,0.4490291022680948
2023-05-28,0.5083766592706946,0.21808673282460778,0.3019715421062521,0.2662586392128209,0.438366581979364,0.40943600706591443,0.4412867844196507
2023-05-29,0.5087890869880675,0.25916482620760134,0.30537011278674886,0.31253100063535627,0.5518764657805487,0.5018538641579977,0.47329243896596523
2023-05-30,0.5084431354341599,0.26314556366385305,0.30553097045802097,0.30663958670569236,0.4786577377138106,0.4739247974384338,0.4619014387595867
2023-05-31,0.5080444999037124,0.2631657329893019,0.30374943600421306,0.29736070853294916,0.4466338328997598,0.41939508166823997,0.4451025585135808
2023-06-01,0.5077598776223478,0.2579259943235666,0.3057520647378874,0.296156147048558,0.45645275063244917,0.46313742512475786,0.4671635821152506
2023-06-02,0.5074422219722282,0.2622129169163544,0.30680857178781007,0.2927558688492544,0.4536967069397918,0.468670835334801,0.4661571027531131
2023-06-03,0.5071496675876747,0.26813007664132654,0.3072981972936584,0.2905913648474594,0.4550526669643382,0.4503814678034224,0.45089975559871387
2023-06-04,0.5067681600650547,0.2688135844191021,0.3062102041897065,0.28283653860414654,0.4421388698220408,0.42762070554133885,0.4449525761025723
2023-06-05,0.5063748303224076,0.26661381309395754,0.30623596842138173,0.27429279118453176,0.4358171074267382,0.39882319875811545,0.4394288204539065
2023-06-06,0.5069376862461201,0.3203799307563323,0.32262485347977377,0.329682654656467,0.5754003167839271,0.6499426240637439,0.6351416677647261
2023-06-07,0.5078318022802284,0.38114842453147446,0.3441680118161702,0.38985863380122526,0.643504619965043,0.6112197763538015,0.5568581544179465
2023-06-08,0.5078424062345076,0.3921058255344829,0.35057735224826864,0.39889036216844187,0.559393746415249,0.6008255952358137,0.5649287930068477
2023-06-09,0.5074656024504585,0.3927387664940162,0.34957431949094947,0.3874789465952782,0.4744575969620637,0.48679286114398146,0.4821621162410802
2023-06-10,0.5070734586263729,0.3911886118219295,0.3352930886588373,0.37569697576371575,0.4452702440562714,0.42350362957132925,0.45182732258774977
2023-06-11,0.5068915363537451,0.3970680454153886,0.335314271445755,0.37578461436549676,0.4720789135753732,0.4961416184714132,0.49207898926807886
2023-06-12,0.5065065409602358,0.39703445522991343,0.3355219093188197,0.3645821631694342,0.44517498413580414,0.43542981503435296,0.45540751226318194
2023-06-13,0.5061171906681865,0.3928666962980271,0.33475774120781315,0.35352061729315376,0.4335024141352768,0.39830330908250855,0.4390372492372643
2023-06-14,0.5057287254768156,0.3759717275979984,0.33463851623118546,0.3427596130127787,0.4311559853015703,0.382034472711167,0.4349428582477116
2023-06-15,0.5056896175440817,0.3899409880928131,0.339536306533936,0.3530246919183047,0.4895479791060604,0.5194857245767385,0.5170065562572309
2023-06-16,0.5054317462245953,0.39460867174384784,0.34218481428549996,0.3493370160203704,0.46717725583721564,0.475148342405808,0.4668401029170634
2023-06-17,0.5053830387681875,0.4093395726556424,0.34395251579630354,0.3574252414904444,0.4936377091194571,0.48335559867941097,0.4595825994848268
2023-06-18,0.505017569607349,0.3732125213678112,0.3371063968946439,0.3475915163038143,0.4510849883168886,0.43608851119700676,0.4425061771597294
2023-06-19,0.5046471819031281,0.3718657198931918,0.3209510199390137,0.3379726054139532,0.4387851258577777,0.420634935712241,0.4398467685393622
2023-06-20,0.5044136850855631,0.3799166577784579,0.3213413222403709,0.3363771475632183,0.45729684953422267,0.43715269484945696,0.44241470338352956
2023-06-21,0.5051902984198992,0.4235665197385054,0.33327082484082227,0.3899706145182678,0.6050190785714216,0.5380096648094919,0.48903658943861233
2023-06-22,0.5061785589732767,0.4647409403830789,0.35265514569782325,0.44429118712455057,0.6641585371332411,0.5804341830835461,0.5119431458227626
2023-06-23,0.5057999960909458,0.46444451204996595,0.3522628929392846,0.4310137073439521,0.5040415824331526,0.47302303233185966,0.46039003667367046
2023-06-24,0.5056788063326054,0.46815265628794067,0.35573466204971615,0.4301067341625159,0.49294272257685595,0.474923395887413,0.4543905954762078
2023-06-25,0.505304849331235,0.46962424904110656,0.35171275698364496,0.4174182478678598,0.4492808091339132,0.43097185979896024,0.4417631291036636
2023-06-26,0.5049252852063545,0.4215232482181147,0.351754460370302,0.4047957388120502,0.43574666477646307,0.4003851530770753,0.43614069251635873
2023-06-27,0.5045618646560524,0.38318109757216395,0.34421004022639345,0.3933698040446925,0.4348952580172533,0.40522394832115255,0.43819894515670993
2023-06-28,0.5042551809534809,0.3560736281244768,0.3450713335830446,0.38512999071281034,0.44398368109240793,0.41619503153185333,0.43832613460215475
2023-06-29,0.5040187071476913,0.36924597239642853,0.3475545887716238,0.3811068214337734,0.45891948871820465,0.4713621001200594,0.4701252830570224
2023-06-30,0.5036955664326821,0.368552576982919,0.34831589275550734,0.37240023473534006,0.44732793411658706,0.44159127028184664,0.4477178541840751
2023-07-01,0.5033189404806163,0.35096799907347626,0.3376138337549167,0.36107841046092454,0.43494049963674625,0.40414702597090807,0.437729530602388
2023-07-02,0.5029481573752121,0.3509191989609789,0.33522515766495586,0.3503743366300377,0.43242061086445305,0.39193675753577945,0.43481511182274074
2023-07-03,0.502573169503401,0.3501023399078927,0.3345680967951222,0.33972292468600457,0.43090689098102003,0.3796892404504367,0.4336261168777353
2023-07-04,0.5023145671011139,0.35010852794243436,0.33594360226844666,0.3363244286541416,0.44383136870328455,0.4101976369184722,0.4327992775516239
2023-07-05,0.5019948365668967,0.32744433722714894,0.3338248329827811,0.329488913752591,0.43937783128026675,0.43128771623267537,0.4426614732574983
2023-07-06,0.5016482328500281,0.332799074568944,0.3312096994884212,0.32118021006736575,0.43278572152511696,0.42386738106591526,0.438187705100657
2023-07-07,0.5014201666052829,0.3387580937443665,0.33224039899014646,0.3207922744155681,0.4535963220738338,0.47394578035702106,0.46824226247830747
2023-07-08,0.5011283783209987,0.339909401976801,0.3282338149720598,0.31607135970817196,0.44527500629563804,0.44577810784914645,0.44399033261006576
2023-07-09,0.5007584100618042,0.33773905714568914,0.3282486276866429,0.3065088007559917,0.4291102268256776,0.40116176170931356,0.4314683297492554
2023-07-10,0.5003939542747782,0.33669422027422746,0.3284003521444793,0.2975789836509362,0.4257415043103263,0.39018492767260854,0.42884561674991545
2023-07-11,0.5000498573923666,0.2831951800133628,0.3247472305582168,0.2902115778871786,0.42787525546262567,0.3926548355922712,0.42799383637112126
2023-07-12,0.49969931876386353,0.19081863260567553,0.32427815118791825,0.28260619288001826,0.4271396723643938,0.390507965024632,0.4272759439642451
2023-07-13,0.49935180132654133,0.192493447719447,0.32485218133063193,0.2755397905572641,0.4282273737414393,0.40085129522508306,0.43164687945348595
2023-07-14,0.4994600122047156,0.21111435697278788,0.3319294940827332,0.301025841526448,0.5067428023802212,0.4756175409051368,0.45655230005333186
2023-07-15,0.49957755631087514,0.24937109664095247,0.3411025281807268,0.3241637145017922,0.5305775739455771,0.5752851238915718,0.5539748948723751
2023-07-16,0.4992121593732013,0.24929090742059687,0.3407892309531413,0.3143266497614753,0.4542152578851885,0.45623084109949513,0.4693082028679893
2023-07-17,0.49884782138595873,0.2481140123120579,0.3400531211136876,0.3048098667877662,0.4315821276479909,0.4055855779524406,0.43970274142990384
2023-07-18,0.4984874928522572,0.24297788755798738,0.3369890823211838,0.2958219922494931,0.42606986433575267,0.3897157277223044,0.43099758108342506
2023-07-19,0.4981568708287519,0.23515550181599093,0.3378497848406021,0.28922786042496923,0.4305997466106304,0.4103417750082457,0.43647348665891605
2023-07-20,0.49779578356201315,0.23090464639977978,0.3375401836970307,0.28051630923310705,0.4250170265543426,0.3866798730157353,0.4289198618118267
2023-07-21,0.4974395059769186,0.23108294631971507,0.33618991410620697,0.2724319176177725,0.4246864591145686,0.38358276746455067,0.4281073550667839
2023-07-22,0.49708452692130317,0.23114298369284603,0.3361960946442481,0.26457157295320527,0.42418666784748166,0.3787601327360461,0.42657138123102567
2023-07-23,0.49673134523119156,0.23134251616445697,0.33553172897283723,0.2571287715841755,0.42479913059803037,0.38202890806908546,0.42782284713824864
2023-07-24,0.4964135823325966,0.22505510866289047,0.32820006076464237,0.2526196453586785,0.43076753032474907,0.3953261688066616,0.4287555362426299
2023-07-25,0.4963848543888823,0.24444938199079225,0.3348540329621674,0.27156861237643476,0.4800587030784506,0.5127362880983919,0.5067406758563923
2023-07-26,0.49602794358608454,0.2438246548935106,0.3345040117555854,0.26338145453496997,0.43117689865975,0.4276888703944658,0.44493634784738323
2023-07-27,0.4956780525810642,0.23539941846455617,0.33445334109317043,0.2559212928081027,0.4169501678680168,0.39457206109121296,0.423809609225904
2023-07-28,0.49532948598045196,0.2286441639924403,0.32208948770477597,0.24885988156503297,0.4133744945452577,0.38285501124878113,0.41867975770139954
2023-07-29,0.4949791065760995,0.22948276164611947,0.32100186709044154,0.24171096475080064,0.4112261823043844,0.37070451974523283,0.4149975212377686
2023-07-30,0.49462469458491837,0.22949494182815547,0.32095307153819985,0.23440072765654843,0.409686551797099,0.35778493277450674,0.413398059514703
2023-07-31,0.4942727023853096,0.22686108895289073,0.3187254879713777,0.22751686593583662,0.40984911939051627,0.3543849867929219,0.4135630954430559
2023-08-01,0.4939196853901542,0.22458910461921108,0.31702456225804415,0.22066745990945968,0.4094272228971142,0.3468999555582927,0.413065404011758
2023-08-02,0.49365355310980646,0.23190262832098787,0.31687858322249407,0.22200596090679786,0.4270128727709037,0.3869995871727302,0.42014979788470525
2023-08-03,0.4934124637599251,0.19390068894076654,0.31892608528434957,0.2259194763822908,0.4389909406501464,0.4420830802790176,0.44847711094138987
2023-08-04,0.49306135532679857,0.15145545472482938,0.31892753892734427,0.21906605485342284,0.41799743098609415,0.3926580831569174,0.42439743243282424
2023-08-05,0.49271472057438076,0.15155076782952137,0.3005439220113257,0.2128492428449669,0.41273819836735365,0.3759156160057943,0.41765136243617296
2023-08-06,0.4923649507657098,0.15157706789147035,0.2776877699388066,0.20640927381330348,0.4101691810277747,0.3562899674376416,0.41426660754958916
2023-08-07,0.49201564514027263,0.151634801936574,0.2685231789507077,0.200121219110858,0.4092816602339205,0.34660921930808547,0.4130932653157826
2023-08-08,0.4916760478242321,0.15043593570326305,0.2684415979775183,0.1949117116351044,0.41071792856852746,0.3550552057474018,0.41350134693576
2023-08-09,0.49147653828096177,0.16799589460031944,0.2709739362998096,0.20441664976472249,0.4401638017033945,0.4061525097127028,0.42553722911570135
2023-08-10,0.4911455158081183,0.16913256138357163,0.2662592914419653,0.19997297767998456,0.42222344319287486,0.39727816184366427,0.4217234310497075
2023-08-11,0.4908056759414438,0.16895396142553987,0.26661644998572004,0.19465576366037013,0.4145885264805862,0.38214426091052944,0.41754502546479294
2023-08-12,0.49046021085910585,0.16835877303231572,0.2665956831060564,0.1887727566805125,0.4107127524943087,0.3594668440418394,0.4142291206690466
2023-08-13,0.4901154132500856,0.1633091875177619,0.266595832205273,0.1830378963954039,0.40945342496547965,0.3500443478638463,0.41310241728617797
2023-08-14,0.489777914438523,0.12313763783827825,0.2580730643290502,0.17833123140587492,0.41086093770167625,0.3585434315604659,0.414840912643178
2023-08-15,0.4894415462329515,0.1238884494908729,0.25612521628415097,0.17370019667862072,0.39012173649024073,0.2669644529755599,0.32365441016172153
2023-08-16,0.4891212563087119,0.1263868552501156,0.250764493555236,0.17132582311326436,0.39498670561264887,0.2767921314490548,0.3251552010869179
2023-08-17,0.48886978317286156,0.13750869612634425,0.25318076222753666,0.1774619161376802,0.4142143309540179,0.30811016762673243,0.3356643494858721
2023-08-18,0.4903263494806068,0.2831534371991456,0.29314690792047937,0.325235875568745,0.7251716323474666,0.5390558754262407,0.5197887640559657
2023-08-19,0.4901696609281427,0.28958518348141116,0.2942483568967313,0.32783350106508646,0.5648119552150556,0.5425188696645429,0.5144592803695914
2023-08-20,0.4898298285197706,0.2906688247599114,0.2707904722653123,0.3179226370616605,0.45670280108806205,0.49159950534487057,0.49299508412892096
2023-08-21,0.48949456881255987,0.292173748477018,0.2391382666384958,0.30855130884956733,0.4137637483072684,0.4523978890713801,0.4735804856792877
2023-08-22,0.48915619587432574,0.2822364173828806,0.23911417864937276,0.299309350453448,0.39757045277332764,0.4186797571643834,0.4560864533685535
2023-08-23,0.48882051713847813,0.27906898811982583,0.23172101800986808,0.2905175037318085,0.392468440445498,0.39327903819724047,0.4404998425865701
2023-08-24,0.48856990547225504,0.28803855671832834,0.23458506432068524,0.2879342208135765,0.4101743544208401,0.3877468897393465,0.4282746674580003
2023-08-25,0.4882666078011605,0.2886311672336138,0.23514108627912858,0.2819590833072563,0.40544429973167917,0.3846830831567554,0.4189199483216688
2023-08-26,0.48793513141861683,0.28826261007613935,0.23499659390212338,0.27390055522266316,0.3958813230333007,0.3669962875598222,0.4073206616045107
2023-08-27,0.48759899113689925,0.2879496988036559,0.23258033967342817,0.2656209259685805,0.39084041921746226,0.3448017114829026,0.3962599149884568
2023-08-28,0.4872673346192478,0.28723826247182016,0.23015054982657782,0.2578152380557282,0.3895889550736135,0.3293245086039063,0.3863753206647761
2023-08-29,0.48693243044161544,0.27228701988120707,0.22832965818485754,0.24997318112150496,0.3883910584275844,0.31262309438018665,0.3774471930175919
2023-08-30,0.48798066177483396,0.36497613793915545,0.26385144252430853,0.3421256049842211,0.6545871799209926,0.39959228595146634,0.41037347305327104
2023-08-31,0.4877282978377469,0.367683450843606,0.2651877822008563,0.3371431044665224,0.513889337287991,0.4088770016683237,0.4083445307054099
2023-09-01,0.488269093896713,0.4028012016830218,0.2829501071307443,0.38039066444470826,0.610705679960535,0.5222361416955958,0.48681674960301746
2023-09-02,0.48794280814618635,0.40207792349356763,0.2798639778349711,0.36932319233327876,0.47852930549905975,0.48234824920261016,0.468721504464471
2023-09-03,0.4876125393283135,0.4032824075774566,0.27943465671297196,0.35821906807975873,0.4217039730636981,0.44350887505460174,0.4515371429863331
2023-09-04,0.4872861357080714,0.4031540298646006,0.2794922202047714,0.3476364074418694,0.40097314784448995,0.4131628639114294,0.43608722607981965
2023-09-05,0.4869655836538349,0.40307089253851874,0.2772695009097517,0.3378663647723257,0.3985107197435413,0.4059196146632453,0.40430426762320965
2023-09-06,0.4866344949570425,0.4014876936307212,0.2750698690655025,0.3276100294373827,0.39421371092784324,0.38107736905208484,0.3990350855990892
2023-09-07,0.48630395713619107,0.31702544334635785,0.27508125871798295,0.3176553257710922,0.3928207400892241,0.36001709670631543,0.3973155355649733
2023-09-08,0.4861041524815443,0.3142430868443405,0.27855097013335023,0.3166331835259258,0.42360040579779173,0.36678691911852823,0.41236923629360533
2023-09-09,0.4858289233811333,0.31770048748269847,0.27855069353053497,0.3109643195101075,0.41661774293655074,0.3776632472374074,0.42063029923551437
2023-09-10,0.4855001059481803,0.31739034383853487,0.27791418861317924,0.3014948125372971,0.39983874838666567,0.35696198295074755,0.40420750691341345
2023-09-11,0.4851735201752791,0.3173860820444431,0.2777303184607783,0.29246530018666755,0.3950546527285694,0.34337610236485877,0.3994675000834519
2023-09-12,0.4850751613397234,0.3300372588304137,0.2700964524134934,0.30093544356379054,0.45082390169064535,0.39521915318544615,0.4739752215219904
2023-09-13,0.4850036760576895,0.33996829424918273,0.2683415240180626,0.30962934449878354,0.46903594771643875,0.40582580640491805,0.4509282499592786
2023-09-14,0.48476250696773077,0.3427817403698726,0.27080849876648927,0.30602732465958293,0.43696581451273864,0.39970618535617375,0.4243251836789978
2023-09-15,0.4844884686290095,0.3446578829033887,0.272350087473139,0.3002735197783227,0.41864488459291,0.3903683552007267,0.4116594663866802
2023-09-16,0.4841661348881468,0.3445451570339822,0.2724986420028315,0.29130155373567523,0.4010431804722228,0.37114422748146325,0.40165499513874603
2023-09-17,0.4838420388883125,0.3446247459448345,0.2720305070035221,0.28248907161473025,0.39508074854912256,0.35292646504401015,0.39826240904167587
2023-09-18,0.4835184118563279,0.34472859679204165,0.27192267485568533,0.2739287674149237,0.393147370434259,0.33714891693905413,0.39712348734942216
2023-09-19,0.4832208087934056,0.2610701263305739,0.27267108147117913,0.26753512725477707,0.3985166537767293,0.33400039378163054,0.3998466903840959
